"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","afterMethodCleanUp","Test Smoke suites","Thu Apr 30 06:28:46 UTC 2026","broken","Thu Apr 30 06:28:46 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
"","0","afterMethodCleanUp","Test Smoke suites","Thu Apr 30 06:28:46 UTC 2026","broken","Thu Apr 30 06:28:46 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Thu Apr 30 06:28:45 UTC 2026","broken","Thu Apr 30 06:28:45 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","0","setUpClass","Test Smoke suites","Thu Apr 30 06:28:44 UTC 2026","broken","Thu Apr 30 06:28:44 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","0","prepareData","Test Smoke suites","Thu Apr 30 06:28:44 UTC 2026","broken","Thu Apr 30 06:28:44 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Thu Apr 30 06:28:45 UTC 2026","broken","Thu Apr 30 06:28:45 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Thu Apr 30 06:28:45 UTC 2026","broken","Thu Apr 30 06:28:45 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"","0","prepareData","Test Smoke suites","Thu Apr 30 06:28:45 UTC 2026","broken","Thu Apr 30 06:28:45 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Thu Apr 30 06:28:45 UTC 2026","broken","Thu Apr 30 06:28:45 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Thu Apr 30 06:28:44 UTC 2026","broken","Thu Apr 30 06:28:44 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
