"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Thu May 28 08:00:35 UTC 2026","broken","Thu May 28 08:00:35 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"","2","globalInitSuite","Test Smoke suites","Thu May 28 08:00:34 UTC 2026","broken","Thu May 28 08:00:34 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"","0","setUpClass","Test Smoke suites","Thu May 28 08:00:35 UTC 2026","broken","Thu May 28 08:00:35 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","0","prepareData","Test Smoke suites","Thu May 28 08:00:36 UTC 2026","broken","Thu May 28 08:00:36 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"Partially update booking with valid date api.","0","partialUpdateBookingResponseValidation","Test Smoke suites","Thu May 28 08:00:37 UTC 2026","skipped","Thu May 28 08:00:37 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"Search booking by id api.","1","searchBookingResponseValidation","Test Smoke suites","Thu May 28 08:00:37 UTC 2026","skipped","Thu May 28 08:00:37 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Thu May 28 08:00:37 UTC 2026","broken","Thu May 28 08:00:37 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Thu May 28 08:00:36 UTC 2026","broken","Thu May 28 08:00:36 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Thu May 28 08:00:37 UTC 2026","broken","Thu May 28 08:00:37 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"Create new valid booking with api.","2","createNewBookingResponseValidation","Test Smoke suites","Thu May 28 08:00:37 UTC 2026","skipped","Thu May 28 08:00:37 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
"Check that Admin is able to authenticate.","6","userAuthResponseValidation","Test Smoke suites","Thu May 28 08:00:36 UTC 2026","skipped","Thu May 28 08:00:37 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"Update booking with valid date api.","5","fullUpdateBookingResponseValidation","Test Smoke suites","Thu May 28 08:00:36 UTC 2026","skipped","Thu May 28 08:00:37 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Thu May 28 08:00:36 UTC 2026","broken","Thu May 28 08:00:36 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","1","prepareData","Test Smoke suites","Thu May 28 08:00:35 UTC 2026","broken","Thu May 28 08:00:35 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"Check that Admin is not able to authenticate with wrong password.","6","userFailedPasswordAuthResponseValidation","Test Smoke suites","Thu May 28 08:00:36 UTC 2026","skipped","Thu May 28 08:00:37 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"","1","globalCleanupSuite","Test Smoke suites","Thu May 28 08:00:37 UTC 2026","broken","Thu May 28 08:00:37 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
