"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","prepareData","Test Smoke suites","Thu Mar 12 05:17:02 UTC 2026","broken","Thu Mar 12 05:17:02 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"Search booking by id api.","0","searchBookingResponseValidation","Test Smoke suites","Thu Mar 12 05:17:02 UTC 2026","skipped","Thu Mar 12 05:17:02 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"Create new valid booking with api.","0","createNewBookingResponseValidation","Test Smoke suites","Thu Mar 12 05:17:02 UTC 2026","skipped","Thu Mar 12 05:17:02 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Thu Mar 12 05:17:02 UTC 2026","broken","Thu Mar 12 05:17:02 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","1","afterMethodCleanUp","Test Smoke suites","Thu Mar 12 05:17:02 UTC 2026","broken","Thu Mar 12 05:17:02 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","1","globalCleanupSuite","Test Smoke suites","Thu Mar 12 05:17:03 UTC 2026","broken","Thu Mar 12 05:17:03 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"Check that Admin is not able to authenticate with wrong password.","0","userFailedPasswordAuthResponseValidation","Test Smoke suites","Thu Mar 12 05:17:02 UTC 2026","skipped","Thu Mar 12 05:17:02 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Thu Mar 12 05:17:01 UTC 2026","broken","Thu Mar 12 05:17:01 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Thu Mar 12 05:17:02 UTC 2026","broken","Thu Mar 12 05:17:02 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","3","globalInitSuite","Test Smoke suites","Thu Mar 12 05:17:00 UTC 2026","broken","Thu Mar 12 05:17:00 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
