"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Partially update booking with valid date api.","0","partialUpdateBookingResponseValidation","Test Smoke suites","Tue Apr 07 05:47:44 UTC 2026","skipped","Tue Apr 07 05:47:44 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Tue Apr 07 05:47:44 UTC 2026","broken","Tue Apr 07 05:47:44 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Tue Apr 07 05:47:42 UTC 2026","broken","Tue Apr 07 05:47:42 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Tue Apr 07 05:47:43 UTC 2026","broken","Tue Apr 07 05:47:43 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Tue Apr 07 05:47:43 UTC 2026","broken","Tue Apr 07 05:47:43 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"Check that Admin is able to authenticate.","0","userAuthResponseValidation","Test Smoke suites","Tue Apr 07 05:47:44 UTC 2026","skipped","Tue Apr 07 05:47:44 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"","0","prepareData","Test Smoke suites","Tue Apr 07 05:47:43 UTC 2026","broken","Tue Apr 07 05:47:43 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Tue Apr 07 05:47:44 UTC 2026","skipped","Tue Apr 07 05:47:44 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","1","afterMethodCleanUp","Test Smoke suites","Tue Apr 07 05:47:44 UTC 2026","broken","Tue Apr 07 05:47:44 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"Search booking by id api.","0","searchBookingResponseValidation","Test Smoke suites","Tue Apr 07 05:47:44 UTC 2026","skipped","Tue Apr 07 05:47:44 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","1","afterMethodCleanUp","Test Smoke suites","Tue Apr 07 05:47:44 UTC 2026","broken","Tue Apr 07 05:47:44 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","0","globalCleanupSuite","Test Smoke suites","Tue Apr 07 05:47:44 UTC 2026","broken","Tue Apr 07 05:47:44 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"","0","prepareData","Test Smoke suites","Tue Apr 07 05:47:44 UTC 2026","broken","Tue Apr 07 05:47:44 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"Check that Admin is not able to authenticate with wrong password.","0","userFailedPasswordAuthResponseValidation","Test Smoke suites","Tue Apr 07 05:47:44 UTC 2026","skipped","Tue Apr 07 05:47:44 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"","2","globalInitSuite","Test Smoke suites","Tue Apr 07 05:47:42 UTC 2026","broken","Tue Apr 07 05:47:42 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"","0","setUpClass","Test Smoke suites","Tue Apr 07 05:47:42 UTC 2026","broken","Tue Apr 07 05:47:42 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
