"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","afterMethodCleanUp","Test Smoke suites","Tue Feb 24 05:22:41 UTC 2026","broken","Tue Feb 24 05:22:41 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Tue Feb 24 05:22:40 UTC 2026","skipped","Tue Feb 24 05:22:40 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"Check that Admin is able to authenticate.","0","userAuthResponseValidation","Test Smoke suites","Tue Feb 24 05:22:41 UTC 2026","skipped","Tue Feb 24 05:22:41 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Tue Feb 24 05:22:39 UTC 2026","broken","Tue Feb 24 05:22:39 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Tue Feb 24 05:22:40 UTC 2026","broken","Tue Feb 24 05:22:40 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Tue Feb 24 05:22:39 UTC 2026","broken","Tue Feb 24 05:22:39 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","2","globalInitSuite","Test Smoke suites","Tue Feb 24 05:22:38 UTC 2026","broken","Tue Feb 24 05:22:38 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"Create new valid booking with api.","0","createNewBookingResponseValidation","Test Smoke suites","Tue Feb 24 05:22:41 UTC 2026","skipped","Tue Feb 24 05:22:41 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
"Search booking by id api.","0","searchBookingResponseValidation","Test Smoke suites","Tue Feb 24 05:22:40 UTC 2026","skipped","Tue Feb 24 05:22:40 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","0","prepareData","Test Smoke suites","Tue Feb 24 05:22:40 UTC 2026","broken","Tue Feb 24 05:22:40 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","0","afterMethodCleanUp","Test Smoke suites","Tue Feb 24 05:22:41 UTC 2026","broken","Tue Feb 24 05:22:41 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Tue Feb 24 05:22:41 UTC 2026","broken","Tue Feb 24 05:22:41 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"","0","globalCleanupSuite","Test Smoke suites","Tue Feb 24 05:22:41 UTC 2026","broken","Tue Feb 24 05:22:41 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"Partially update booking with valid date api.","0","partialUpdateBookingResponseValidation","Test Smoke suites","Tue Feb 24 05:22:41 UTC 2026","skipped","Tue Feb 24 05:22:41 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Tue Feb 24 05:22:41 UTC 2026","broken","Tue Feb 24 05:22:41 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Tue Feb 24 05:22:40 UTC 2026","broken","Tue Feb 24 05:22:40 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Tue Feb 24 05:22:38 UTC 2026","broken","Tue Feb 24 05:22:38 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"Check that Admin is not able to authenticate with wrong password.","0","userFailedPasswordAuthResponseValidation","Test Smoke suites","Tue Feb 24 05:22:41 UTC 2026","skipped","Tue Feb 24 05:22:41 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"","0","setUpClass","Test Smoke suites","Tue Feb 24 05:22:40 UTC 2026","broken","Tue Feb 24 05:22:40 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","0","prepareData","Test Smoke suites","Tue Feb 24 05:22:41 UTC 2026","broken","Tue Feb 24 05:22:41 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","0","prepareData","Test Smoke suites","Tue Feb 24 05:22:39 UTC 2026","broken","Tue Feb 24 05:22:39 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"","0","prepareData","Test Smoke suites","Tue Feb 24 05:22:39 UTC 2026","broken","Tue Feb 24 05:22:39 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"","0","afterMethodCleanUp","Test Smoke suites","Tue Feb 24 05:22:40 UTC 2026","broken","Tue Feb 24 05:22:40 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
