"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update booking with valid date api.","12","fullUpdateBookingResponseValidation","Test Smoke suites","Fri May 01 06:38:06 UTC 2026","skipped","Fri May 01 06:38:06 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"Check that Admin is able to authenticate.","1","userAuthResponseValidation","Test Smoke suites","Fri May 01 06:38:06 UTC 2026","skipped","Fri May 01 06:38:06 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Fri May 01 06:38:04 UTC 2026","broken","Fri May 01 06:38:04 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Fri May 01 06:38:05 UTC 2026","broken","Fri May 01 06:38:05 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Fri May 01 06:38:05 UTC 2026","broken","Fri May 01 06:38:05 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Fri May 01 06:38:04 UTC 2026","broken","Fri May 01 06:38:04 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"Search booking by id api.","1","searchBookingResponseValidation","Test Smoke suites","Fri May 01 06:38:06 UTC 2026","skipped","Fri May 01 06:38:06 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Fri May 01 06:38:06 UTC 2026","broken","Fri May 01 06:38:06 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Fri May 01 06:38:05 UTC 2026","broken","Fri May 01 06:38:05 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"","0","afterMethodCleanUp","Test Smoke suites","Fri May 01 06:38:06 UTC 2026","broken","Fri May 01 06:38:06 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Fri May 01 06:38:04 UTC 2026","broken","Fri May 01 06:38:04 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"","2","globalInitSuite","Test Smoke suites","Fri May 01 06:38:04 UTC 2026","broken","Fri May 01 06:38:04 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"","0","globalCleanupSuite","Test Smoke suites","Fri May 01 06:38:06 UTC 2026","broken","Fri May 01 06:38:06 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"","0","afterMethodCleanUp","Test Smoke suites","Fri May 01 06:38:06 UTC 2026","broken","Fri May 01 06:38:06 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","1","setUpClass","Test Smoke suites","Fri May 01 06:38:05 UTC 2026","broken","Fri May 01 06:38:05 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","0","prepareData","Test Smoke suites","Fri May 01 06:38:06 UTC 2026","broken","Fri May 01 06:38:06 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Fri May 01 06:38:05 UTC 2026","broken","Fri May 01 06:38:05 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"Partially update booking with valid date api.","0","partialUpdateBookingResponseValidation","Test Smoke suites","Fri May 01 06:38:06 UTC 2026","skipped","Fri May 01 06:38:06 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Fri May 01 06:38:05 UTC 2026","broken","Fri May 01 06:38:05 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"Check that Admin is not able to authenticate with wrong password.","1","userFailedPasswordAuthResponseValidation","Test Smoke suites","Fri May 01 06:38:06 UTC 2026","skipped","Fri May 01 06:38:06 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Fri May 01 06:38:06 UTC 2026","broken","Fri May 01 06:38:06 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Fri May 01 06:38:06 UTC 2026","broken","Fri May 01 06:38:06 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"Create new valid booking with api.","0","createNewBookingResponseValidation","Test Smoke suites","Fri May 01 06:38:06 UTC 2026","skipped","Fri May 01 06:38:06 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
