"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that Admin is not able to authenticate with wrong password.","1","userFailedPasswordAuthResponseValidation","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","skipped","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"Check that Admin is able to authenticate.","0","userAuthResponseValidation","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","skipped","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"Create new valid booking with api.","0","createNewBookingResponseValidation","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","skipped","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Sun Apr 12 05:55:22 UTC 2026","broken","Sun Apr 12 05:55:22 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","broken","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Sun Apr 12 05:55:23 UTC 2026","broken","Sun Apr 12 05:55:23 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"Search booking by id api.","1","searchBookingResponseValidation","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","skipped","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","0","prepareData","Test Smoke suites","Sun Apr 12 05:55:23 UTC 2026","broken","Sun Apr 12 05:55:23 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","0","prepareData","Test Smoke suites","Sun Apr 12 05:55:21 UTC 2026","broken","Sun Apr 12 05:55:21 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Sun Apr 12 05:55:23 UTC 2026","broken","Sun Apr 12 05:55:23 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","broken","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Sun Apr 12 05:55:22 UTC 2026","broken","Sun Apr 12 05:55:22 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"","0","globalCleanupSuite","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","broken","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"","0","afterMethodCleanUp","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","broken","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","broken","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","skipped","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","0","setUpClass","Test Smoke suites","Sun Apr 12 05:55:22 UTC 2026","broken","Sun Apr 12 05:55:22 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","0","afterMethodCleanUp","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","broken","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Sun Apr 12 05:55:22 UTC 2026","broken","Sun Apr 12 05:55:22 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"","1","prepareData","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","broken","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"","0","afterMethodCleanUp","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","broken","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"Partially update booking with valid date api.","0","partialUpdateBookingResponseValidation","Test Smoke suites","Sun Apr 12 05:55:24 UTC 2026","skipped","Sun Apr 12 05:55:24 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","2","globalInitSuite","Test Smoke suites","Sun Apr 12 05:55:21 UTC 2026","broken","Sun Apr 12 05:55:21 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
