"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","afterMethodCleanUp","Test Smoke suites","Sat Apr 04 05:22:19 UTC 2026","broken","Sat Apr 04 05:22:19 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Sat Apr 04 05:22:20 UTC 2026","broken","Sat Apr 04 05:22:20 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Sat Apr 04 05:22:19 UTC 2026","broken","Sat Apr 04 05:22:19 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"Search booking by id api.","1","searchBookingResponseValidation","Test Smoke suites","Sat Apr 04 05:22:19 UTC 2026","skipped","Sat Apr 04 05:22:19 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Sat Apr 04 05:22:18 UTC 2026","broken","Sat Apr 04 05:22:18 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Sat Apr 04 05:22:19 UTC 2026","broken","Sat Apr 04 05:22:19 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"","0","afterMethodCleanUp","Test Smoke suites","Sat Apr 04 05:22:19 UTC 2026","broken","Sat Apr 04 05:22:19 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
"Check that Admin is able to authenticate.","0","userAuthResponseValidation","Test Smoke suites","Sat Apr 04 05:22:20 UTC 2026","skipped","Sat Apr 04 05:22:20 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Sat Apr 04 05:22:20 UTC 2026","broken","Sat Apr 04 05:22:20 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Sat Apr 04 05:22:20 UTC 2026","broken","Sat Apr 04 05:22:20 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Sat Apr 04 05:22:20 UTC 2026","skipped","Sat Apr 04 05:22:20 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","0","setUpClass","Test Smoke suites","Sat Apr 04 05:22:18 UTC 2026","broken","Sat Apr 04 05:22:18 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","2","globalInitSuite","Test Smoke suites","Sat Apr 04 05:22:18 UTC 2026","broken","Sat Apr 04 05:22:18 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"","0","prepareData","Test Smoke suites","Sat Apr 04 05:22:19 UTC 2026","broken","Sat Apr 04 05:22:19 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","0","globalCleanupSuite","Test Smoke suites","Sat Apr 04 05:22:20 UTC 2026","broken","Sat Apr 04 05:22:20 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"Check that Admin is not able to authenticate with wrong password.","0","userFailedPasswordAuthResponseValidation","Test Smoke suites","Sat Apr 04 05:22:20 UTC 2026","skipped","Sat Apr 04 05:22:20 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"Partially update booking with valid date api.","1","partialUpdateBookingResponseValidation","Test Smoke suites","Sat Apr 04 05:22:20 UTC 2026","skipped","Sat Apr 04 05:22:20 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Sat Apr 04 05:22:20 UTC 2026","broken","Sat Apr 04 05:22:20 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Sat Apr 04 05:22:18 UTC 2026","broken","Sat Apr 04 05:22:18 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Sat Apr 04 05:22:19 UTC 2026","broken","Sat Apr 04 05:22:19 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Sat Apr 04 05:22:19 UTC 2026","broken","Sat Apr 04 05:22:19 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Sat Apr 04 05:22:19 UTC 2026","broken","Sat Apr 04 05:22:19 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"Create new valid booking with api.","0","createNewBookingResponseValidation","Test Smoke suites","Sat Apr 04 05:22:19 UTC 2026","skipped","Sat Apr 04 05:22:19 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
