"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create new valid booking with api.","0","createNewBookingResponseValidation","Test Smoke suites","Thu May 07 06:36:36 UTC 2026","skipped","Thu May 07 06:36:36 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Thu May 07 06:36:36 UTC 2026","broken","Thu May 07 06:36:36 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Thu May 07 06:36:35 UTC 2026","broken","Thu May 07 06:36:35 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Thu May 07 06:36:34 UTC 2026","broken","Thu May 07 06:36:34 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","0","setUpClass","Test Smoke suites","Thu May 07 06:36:35 UTC 2026","broken","Thu May 07 06:36:35 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"Check that Admin is able to authenticate.","0","userAuthResponseValidation","Test Smoke suites","Thu May 07 06:36:34 UTC 2026","skipped","Thu May 07 06:36:34 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"","2","globalInitSuite","Test Smoke suites","Thu May 07 06:36:33 UTC 2026","broken","Thu May 07 06:36:33 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"","1","prepareData","Test Smoke suites","Thu May 07 06:36:34 UTC 2026","broken","Thu May 07 06:36:34 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"Search booking by id api.","0","searchBookingResponseValidation","Test Smoke suites","Thu May 07 06:36:36 UTC 2026","skipped","Thu May 07 06:36:36 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","3","springTestContextPrepareTestInstance","Test Smoke suites","Thu May 07 06:36:35 UTC 2026","broken","Thu May 07 06:36:35 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
