"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that Admin is not able to authenticate with wrong password.","0","userFailedPasswordAuthResponseValidation","Test Smoke suites","Thu Feb 26 05:21:55 UTC 2026","skipped","Thu Feb 26 05:21:55 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Thu Feb 26 05:21:54 UTC 2026","broken","Thu Feb 26 05:21:54 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"Search booking by id api.","0","searchBookingResponseValidation","Test Smoke suites","Thu Feb 26 05:21:55 UTC 2026","skipped","Thu Feb 26 05:21:55 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Thu Feb 26 05:21:55 UTC 2026","skipped","Thu Feb 26 05:21:55 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","1","prepareData","Test Smoke suites","Thu Feb 26 05:21:53 UTC 2026","broken","Thu Feb 26 05:21:53 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"Create new valid booking with api.","0","createNewBookingResponseValidation","Test Smoke suites","Thu Feb 26 05:21:55 UTC 2026","skipped","Thu Feb 26 05:21:55 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
"","2","globalInitSuite","Test Smoke suites","Thu Feb 26 05:21:52 UTC 2026","broken","Thu Feb 26 05:21:52 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Thu Feb 26 05:21:54 UTC 2026","broken","Thu Feb 26 05:21:54 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Thu Feb 26 05:21:55 UTC 2026","broken","Thu Feb 26 05:21:55 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","0","afterMethodCleanUp","Test Smoke suites","Thu Feb 26 05:21:55 UTC 2026","broken","Thu Feb 26 05:21:55 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Thu Feb 26 05:21:55 UTC 2026","broken","Thu Feb 26 05:21:55 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","0","setUpClass","Test Smoke suites","Thu Feb 26 05:21:54 UTC 2026","broken","Thu Feb 26 05:21:54 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","0","prepareData","Test Smoke suites","Thu Feb 26 05:21:53 UTC 2026","broken","Thu Feb 26 05:21:53 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","0","prepareData","Test Smoke suites","Thu Feb 26 05:21:55 UTC 2026","broken","Thu Feb 26 05:21:55 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Thu Feb 26 05:21:53 UTC 2026","broken","Thu Feb 26 05:21:53 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Thu Feb 26 05:21:55 UTC 2026","broken","Thu Feb 26 05:21:55 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","0","globalCleanupSuite","Test Smoke suites","Thu Feb 26 05:21:55 UTC 2026","broken","Thu Feb 26 05:21:55 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"Check that Admin is able to authenticate.","0","userAuthResponseValidation","Test Smoke suites","Thu Feb 26 05:21:55 UTC 2026","skipped","Thu Feb 26 05:21:55 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"","0","prepareData","Test Smoke suites","Thu Feb 26 05:21:54 UTC 2026","broken","Thu Feb 26 05:21:54 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
