"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","setUpClass","Test Smoke suites","Fri Apr 24 06:09:43 UTC 2026","broken","Fri Apr 24 06:09:43 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"Check that Admin is able to authenticate.","6","userAuthResponseValidation","Test Smoke suites","Fri Apr 24 06:09:45 UTC 2026","skipped","Fri Apr 24 06:09:45 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"","1","prepareData","Test Smoke suites","Fri Apr 24 06:09:44 UTC 2026","broken","Fri Apr 24 06:09:44 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","0","prepareData","Test Smoke suites","Fri Apr 24 06:09:43 UTC 2026","broken","Fri Apr 24 06:09:43 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"","1","globalInitSuite","Test Smoke suites","Fri Apr 24 06:09:43 UTC 2026","broken","Fri Apr 24 06:09:43 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"Check that Admin is not able to authenticate with wrong password.","0","userFailedPasswordAuthResponseValidation","Test Smoke suites","Fri Apr 24 06:09:45 UTC 2026","skipped","Fri Apr 24 06:09:45 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"Partially update booking with valid date api.","1","partialUpdateBookingResponseValidation","Test Smoke suites","Fri Apr 24 06:09:45 UTC 2026","skipped","Fri Apr 24 06:09:45 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Fri Apr 24 06:09:45 UTC 2026","broken","Fri Apr 24 06:09:45 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Fri Apr 24 06:09:45 UTC 2026","broken","Fri Apr 24 06:09:45 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","0","afterMethodCleanUp","Test Smoke suites","Fri Apr 24 06:09:45 UTC 2026","broken","Fri Apr 24 06:09:45 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","0","afterMethodCleanUp","Test Smoke suites","Fri Apr 24 06:09:45 UTC 2026","broken","Fri Apr 24 06:09:45 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
