"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","afterMethodCleanUp","Test Smoke suites","Wed Apr 29 06:24:39 UTC 2026","broken","Wed Apr 29 06:24:39 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
"","0","setUpClass","Test Smoke suites","Wed Apr 29 06:24:38 UTC 2026","broken","Wed Apr 29 06:24:38 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","0","afterMethodCleanUp","Test Smoke suites","Wed Apr 29 06:24:40 UTC 2026","broken","Wed Apr 29 06:24:40 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Wed Apr 29 06:24:40 UTC 2026","broken","Wed Apr 29 06:24:40 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Wed Apr 29 06:24:38 UTC 2026","broken","Wed Apr 29 06:24:38 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"","0","prepareData","Test Smoke suites","Wed Apr 29 06:24:37 UTC 2026","broken","Wed Apr 29 06:24:37 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Wed Apr 29 06:24:40 UTC 2026","skipped","Wed Apr 29 06:24:40 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"Search booking by id api.","1","searchBookingResponseValidation","Test Smoke suites","Wed Apr 29 06:24:39 UTC 2026","skipped","Wed Apr 29 06:24:39 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","0","prepareData","Test Smoke suites","Wed Apr 29 06:24:40 UTC 2026","broken","Wed Apr 29 06:24:40 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","0","prepareData","Test Smoke suites","Wed Apr 29 06:24:39 UTC 2026","broken","Wed Apr 29 06:24:39 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"Check that Admin is not able to authenticate with wrong password.","0","userFailedPasswordAuthResponseValidation","Test Smoke suites","Wed Apr 29 06:24:38 UTC 2026","skipped","Wed Apr 29 06:24:38 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"","0","globalCleanupSuite","Test Smoke suites","Wed Apr 29 06:24:40 UTC 2026","broken","Wed Apr 29 06:24:40 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Wed Apr 29 06:24:38 UTC 2026","broken","Wed Apr 29 06:24:38 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"","6","afterMethodCleanUp","Test Smoke suites","Wed Apr 29 06:24:38 UTC 2026","broken","Wed Apr 29 06:24:38 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Wed Apr 29 06:24:38 UTC 2026","broken","Wed Apr 29 06:24:38 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Wed Apr 29 06:24:39 UTC 2026","broken","Wed Apr 29 06:24:39 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"Check that Admin is able to authenticate.","1","userAuthResponseValidation","Test Smoke suites","Wed Apr 29 06:24:38 UTC 2026","skipped","Wed Apr 29 06:24:38 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Wed Apr 29 06:24:39 UTC 2026","broken","Wed Apr 29 06:24:39 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Wed Apr 29 06:24:39 UTC 2026","broken","Wed Apr 29 06:24:39 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"Create new valid booking with api.","1","createNewBookingResponseValidation","Test Smoke suites","Wed Apr 29 06:24:40 UTC 2026","skipped","Wed Apr 29 06:24:40 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
"Partially update booking with valid date api.","5","partialUpdateBookingResponseValidation","Test Smoke suites","Wed Apr 29 06:24:40 UTC 2026","skipped","Wed Apr 29 06:24:40 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Wed Apr 29 06:24:40 UTC 2026","broken","Wed Apr 29 06:24:40 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","2","globalInitSuite","Test Smoke suites","Wed Apr 29 06:24:37 UTC 2026","broken","Wed Apr 29 06:24:37 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
