"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","prepareData","Test Smoke suites","Fri May 08 05:58:24 UTC 2026","broken","Fri May 08 05:58:24 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Fri May 08 05:58:23 UTC 2026","broken","Fri May 08 05:58:23 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"","3","globalInitSuite","Test Smoke suites","Fri May 08 05:58:22 UTC 2026","broken","Fri May 08 05:58:22 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Fri May 08 05:58:22 UTC 2026","broken","Fri May 08 05:58:22 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Fri May 08 05:58:24 UTC 2026","broken","Fri May 08 05:58:24 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"Check that Admin is able to authenticate.","1","userAuthResponseValidation","Test Smoke suites","Fri May 08 05:58:24 UTC 2026","skipped","Fri May 08 05:58:24 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Fri May 08 05:58:24 UTC 2026","skipped","Fri May 08 05:58:24 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Fri May 08 05:58:24 UTC 2026","broken","Fri May 08 05:58:24 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","0","afterMethodCleanUp","Test Smoke suites","Fri May 08 05:58:24 UTC 2026","broken","Fri May 08 05:58:24 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Fri May 08 05:58:23 UTC 2026","broken","Fri May 08 05:58:23 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
