"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create new valid booking with api.","3","createNewBookingResponseValidation","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","skipped","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
"","3","globalInitSuite","Test Smoke suites","Fri Apr 03 05:43:02 UTC 2026","broken","Fri Apr 03 05:43:02 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"","0","prepareData","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","broken","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","1","globalCleanupSuite","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","broken","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"","0","afterMethodCleanUp","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","broken","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
"Update booking with valid date api.","4","fullUpdateBookingResponseValidation","Test Smoke suites","Fri Apr 03 05:43:03 UTC 2026","skipped","Fri Apr 03 05:43:03 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","0","prepareData","Test Smoke suites","Fri Apr 03 05:43:02 UTC 2026","broken","Fri Apr 03 05:43:02 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"","0","setUpClass","Test Smoke suites","Fri Apr 03 05:43:03 UTC 2026","broken","Fri Apr 03 05:43:03 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Fri Apr 03 05:43:02 UTC 2026","broken","Fri Apr 03 05:43:02 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","broken","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"Check that Admin is not able to authenticate with wrong password.","2","userFailedPasswordAuthResponseValidation","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","skipped","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"","1","prepareData","Test Smoke suites","Fri Apr 03 05:43:03 UTC 2026","broken","Fri Apr 03 05:43:03 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"Partially update booking with valid date api.","0","partialUpdateBookingResponseValidation","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","skipped","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","broken","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","broken","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"Check that Admin is able to authenticate.","0","userAuthResponseValidation","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","skipped","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"","0","prepareData","Test Smoke suites","Fri Apr 03 05:43:02 UTC 2026","broken","Fri Apr 03 05:43:02 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"Search booking by id api.","1","searchBookingResponseValidation","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","skipped","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Fri Apr 03 05:43:03 UTC 2026","broken","Fri Apr 03 05:43:03 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Fri Apr 03 05:43:03 UTC 2026","broken","Fri Apr 03 05:43:03 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","broken","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","broken","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","0","afterMethodCleanUp","Test Smoke suites","Fri Apr 03 05:43:04 UTC 2026","broken","Fri Apr 03 05:43:04 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
