"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","springTestContextPrepareTestInstance","Test Smoke suites","Tue May 26 07:51:05 UTC 2026","broken","Tue May 26 07:51:05 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"Partially update booking with valid date api.","0","partialUpdateBookingResponseValidation","Test Smoke suites","Tue May 26 07:51:05 UTC 2026","skipped","Tue May 26 07:51:05 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","0","prepareData","Test Smoke suites","Tue May 26 07:51:05 UTC 2026","broken","Tue May 26 07:51:05 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"","1","globalInitSuite","Test Smoke suites","Tue May 26 07:51:03 UTC 2026","broken","Tue May 26 07:51:03 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Tue May 26 07:51:03 UTC 2026","broken","Tue May 26 07:51:03 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Tue May 26 07:51:05 UTC 2026","broken","Tue May 26 07:51:05 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","0","afterMethodCleanUp","Test Smoke suites","Tue May 26 07:51:05 UTC 2026","broken","Tue May 26 07:51:05 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Tue May 26 07:51:05 UTC 2026","skipped","Tue May 26 07:51:05 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","4","setUpClass","Test Smoke suites","Tue May 26 07:51:04 UTC 2026","broken","Tue May 26 07:51:04 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","0","afterMethodCleanUp","Test Smoke suites","Tue May 26 07:51:05 UTC 2026","broken","Tue May 26 07:51:05 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"Create new valid booking with api.","6","createNewBookingResponseValidation","Test Smoke suites","Tue May 26 07:51:04 UTC 2026","skipped","Tue May 26 07:51:04 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
"","0","prepareData","Test Smoke suites","Tue May 26 07:51:03 UTC 2026","broken","Tue May 26 07:51:03 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
