"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","afterMethodCleanUp","Test Smoke suites","Sat May 16 06:23:12 UTC 2026","broken","Sat May 16 06:23:12 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
"Search booking by id api.","0","searchBookingResponseValidation","Test Smoke suites","Sat May 16 06:23:12 UTC 2026","skipped","Sat May 16 06:23:12 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Sat May 16 06:23:12 UTC 2026","broken","Sat May 16 06:23:12 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Sat May 16 06:23:11 UTC 2026","broken","Sat May 16 06:23:11 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Sat May 16 06:23:12 UTC 2026","broken","Sat May 16 06:23:12 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Sat May 16 06:23:12 UTC 2026","skipped","Sat May 16 06:23:12 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"Check that Admin is not able to authenticate with wrong password.","1","userFailedPasswordAuthResponseValidation","Test Smoke suites","Sat May 16 06:23:11 UTC 2026","skipped","Sat May 16 06:23:11 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Sat May 16 06:23:10 UTC 2026","broken","Sat May 16 06:23:10 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Sat May 16 06:23:11 UTC 2026","broken","Sat May 16 06:23:11 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Sat May 16 06:23:10 UTC 2026","broken","Sat May 16 06:23:10 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Sat May 16 06:23:10 UTC 2026","broken","Sat May 16 06:23:10 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"Partially update booking with valid date api.","0","partialUpdateBookingResponseValidation","Test Smoke suites","Sat May 16 06:23:12 UTC 2026","skipped","Sat May 16 06:23:12 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Sat May 16 06:23:11 UTC 2026","broken","Sat May 16 06:23:11 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Sat May 16 06:23:11 UTC 2026","broken","Sat May 16 06:23:11 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Sat May 16 06:23:10 UTC 2026","broken","Sat May 16 06:23:10 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"","0","afterMethodCleanUp","Test Smoke suites","Sat May 16 06:23:11 UTC 2026","broken","Sat May 16 06:23:11 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"Check that Admin is able to authenticate.","17","userAuthResponseValidation","Test Smoke suites","Sat May 16 06:23:11 UTC 2026","skipped","Sat May 16 06:23:11 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"","2","globalInitSuite","Test Smoke suites","Sat May 16 06:23:09 UTC 2026","broken","Sat May 16 06:23:09 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"","0","prepareData","Test Smoke suites","Sat May 16 06:23:11 UTC 2026","broken","Sat May 16 06:23:11 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","0","setUpClass","Test Smoke suites","Sat May 16 06:23:10 UTC 2026","broken","Sat May 16 06:23:10 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","0","globalCleanupSuite","Test Smoke suites","Sat May 16 06:23:12 UTC 2026","broken","Sat May 16 06:23:12 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"Create new valid booking with api.","0","createNewBookingResponseValidation","Test Smoke suites","Sat May 16 06:23:11 UTC 2026","skipped","Sat May 16 06:23:11 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
"","1","afterMethodCleanUp","Test Smoke suites","Sat May 16 06:23:12 UTC 2026","broken","Sat May 16 06:23:12 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
