"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","afterMethodCleanUp","Test Smoke suites","Thu May 21 07:56:09 UTC 2026","broken","Thu May 21 07:56:09 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","0","globalCleanupSuite","Test Smoke suites","Thu May 21 07:56:11 UTC 2026","broken","Thu May 21 07:56:11 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"Search booking by id api.","6","searchBookingResponseValidation","Test Smoke suites","Thu May 21 07:56:10 UTC 2026","skipped","Thu May 21 07:56:10 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Thu May 21 07:56:09 UTC 2026","broken","Thu May 21 07:56:09 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Thu May 21 07:56:10 UTC 2026","broken","Thu May 21 07:56:10 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Thu May 21 07:56:10 UTC 2026","broken","Thu May 21 07:56:10 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"","1","prepareData","Test Smoke suites","Thu May 21 07:56:09 UTC 2026","broken","Thu May 21 07:56:09 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","1","globalInitSuite","Test Smoke suites","Thu May 21 07:56:08 UTC 2026","broken","Thu May 21 07:56:08 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"Create new valid booking with api.","0","createNewBookingResponseValidation","Test Smoke suites","Thu May 21 07:56:10 UTC 2026","skipped","Thu May 21 07:56:10 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Thu May 21 07:56:10 UTC 2026","broken","Thu May 21 07:56:10 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
