"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","prepareData","Test Smoke suites","Tue May 12 06:38:46 UTC 2026","broken","Tue May 12 06:38:46 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Tue May 12 06:38:45 UTC 2026","broken","Tue May 12 06:38:45 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Tue May 12 06:38:47 UTC 2026","broken","Tue May 12 06:38:47 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","0","afterMethodCleanUp","Test Smoke suites","Tue May 12 06:38:47 UTC 2026","broken","Tue May 12 06:38:47 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"Check that Admin is not able to authenticate with wrong password.","0","userFailedPasswordAuthResponseValidation","Test Smoke suites","Tue May 12 06:38:46 UTC 2026","skipped","Tue May 12 06:38:46 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"Check that Admin is able to authenticate.","1","userAuthResponseValidation","Test Smoke suites","Tue May 12 06:38:46 UTC 2026","skipped","Tue May 12 06:38:46 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Tue May 12 06:38:47 UTC 2026","skipped","Tue May 12 06:38:47 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Tue May 12 06:38:47 UTC 2026","broken","Tue May 12 06:38:47 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Tue May 12 06:38:46 UTC 2026","broken","Tue May 12 06:38:46 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Tue May 12 06:38:47 UTC 2026","broken","Tue May 12 06:38:47 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Tue May 12 06:38:46 UTC 2026","broken","Tue May 12 06:38:46 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"Partially update booking with valid date api.","0","partialUpdateBookingResponseValidation","Test Smoke suites","Tue May 12 06:38:47 UTC 2026","skipped","Tue May 12 06:38:47 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","1","setUpClass","Test Smoke suites","Tue May 12 06:38:46 UTC 2026","broken","Tue May 12 06:38:46 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","0","afterMethodCleanUp","Test Smoke suites","Tue May 12 06:38:47 UTC 2026","broken","Tue May 12 06:38:47 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Tue May 12 06:38:47 UTC 2026","broken","Tue May 12 06:38:47 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"Search booking by id api.","1","searchBookingResponseValidation","Test Smoke suites","Tue May 12 06:38:47 UTC 2026","skipped","Tue May 12 06:38:47 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","0","prepareData","Test Smoke suites","Tue May 12 06:38:45 UTC 2026","broken","Tue May 12 06:38:45 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"","0","afterMethodCleanUp","Test Smoke suites","Tue May 12 06:38:47 UTC 2026","broken","Tue May 12 06:38:47 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Tue May 12 06:38:46 UTC 2026","broken","Tue May 12 06:38:46 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","0","globalCleanupSuite","Test Smoke suites","Tue May 12 06:38:47 UTC 2026","broken","Tue May 12 06:38:47 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"","0","prepareData","Test Smoke suites","Tue May 12 06:38:45 UTC 2026","broken","Tue May 12 06:38:45 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"","2","globalInitSuite","Test Smoke suites","Tue May 12 06:38:45 UTC 2026","broken","Tue May 12 06:38:45 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"Create new valid booking with api.","0","createNewBookingResponseValidation","Test Smoke suites","Tue May 12 06:38:47 UTC 2026","skipped","Tue May 12 06:38:47 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
