"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Sun Mar 15 05:28:51 UTC 2026","skipped","Sun Mar 15 05:28:51 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Sun Mar 15 05:28:49 UTC 2026","broken","Sun Mar 15 05:28:49 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","1","afterMethodCleanUp","Test Smoke suites","Sun Mar 15 05:28:51 UTC 2026","broken","Sun Mar 15 05:28:51 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Sun Mar 15 05:28:51 UTC 2026","broken","Sun Mar 15 05:28:51 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"","0","prepareData","Test Smoke suites","Sun Mar 15 05:28:51 UTC 2026","broken","Sun Mar 15 05:28:51 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"Partially update booking with valid date api.","6","partialUpdateBookingResponseValidation","Test Smoke suites","Sun Mar 15 05:28:51 UTC 2026","skipped","Sun Mar 15 05:28:51 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Sun Mar 15 05:28:51 UTC 2026","broken","Sun Mar 15 05:28:51 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","1","prepareData","Test Smoke suites","Sun Mar 15 05:28:50 UTC 2026","broken","Sun Mar 15 05:28:50 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"","1","prepareData","Test Smoke suites","Sun Mar 15 05:28:49 UTC 2026","broken","Sun Mar 15 05:28:49 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","1","afterMethodCleanUp","Test Smoke suites","Sun Mar 15 05:28:51 UTC 2026","broken","Sun Mar 15 05:28:51 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
