"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Mon May 25 08:22:54 UTC 2026","broken","Mon May 25 08:22:54 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Mon May 25 08:22:54 UTC 2026","broken","Mon May 25 08:22:54 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Mon May 25 08:22:53 UTC 2026","broken","Mon May 25 08:22:53 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"Search booking by id api.","1","searchBookingResponseValidation","Test Smoke suites","Mon May 25 08:22:54 UTC 2026","skipped","Mon May 25 08:22:54 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","0","globalCleanupSuite","Test Smoke suites","Mon May 25 08:22:54 UTC 2026","broken","Mon May 25 08:22:54 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"Partially update booking with valid date api.","0","partialUpdateBookingResponseValidation","Test Smoke suites","Mon May 25 08:22:54 UTC 2026","skipped","Mon May 25 08:22:54 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Mon May 25 08:22:53 UTC 2026","broken","Mon May 25 08:22:53 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Mon May 25 08:22:54 UTC 2026","broken","Mon May 25 08:22:54 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Mon May 25 08:22:53 UTC 2026","broken","Mon May 25 08:22:53 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","1","prepareData","Test Smoke suites","Mon May 25 08:22:54 UTC 2026","broken","Mon May 25 08:22:54 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
