"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create new valid booking with api.","1","createNewBookingResponseValidation","Test Smoke suites","Tue Mar 31 05:45:55 UTC 2026","skipped","Tue Mar 31 05:45:55 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
"","1","afterMethodCleanUp","Test Smoke suites","Tue Mar 31 05:45:55 UTC 2026","broken","Tue Mar 31 05:45:55 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
"Check that Admin is not able to authenticate with wrong password.","0","userFailedPasswordAuthResponseValidation","Test Smoke suites","Tue Mar 31 05:45:55 UTC 2026","skipped","Tue Mar 31 05:45:55 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"","2","globalInitSuite","Test Smoke suites","Tue Mar 31 05:45:53 UTC 2026","broken","Tue Mar 31 05:45:53 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"","0","prepareData","Test Smoke suites","Tue Mar 31 05:45:53 UTC 2026","broken","Tue Mar 31 05:45:53 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"","0","prepareData","Test Smoke suites","Tue Mar 31 05:45:54 UTC 2026","broken","Tue Mar 31 05:45:54 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"Partially update booking with valid date api.","1","partialUpdateBookingResponseValidation","Test Smoke suites","Tue Mar 31 05:45:55 UTC 2026","skipped","Tue Mar 31 05:45:55 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"Check that Admin is able to authenticate.","0","userAuthResponseValidation","Test Smoke suites","Tue Mar 31 05:45:55 UTC 2026","skipped","Tue Mar 31 05:45:55 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"Search booking by id api.","0","searchBookingResponseValidation","Test Smoke suites","Tue Mar 31 05:45:55 UTC 2026","skipped","Tue Mar 31 05:45:55 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"","0","setUpClass","Test Smoke suites","Tue Mar 31 05:45:53 UTC 2026","broken","Tue Mar 31 05:45:53 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Tue Mar 31 05:45:55 UTC 2026","broken","Tue Mar 31 05:45:55 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"Update booking with valid date api.","1","fullUpdateBookingResponseValidation","Test Smoke suites","Tue Mar 31 05:45:55 UTC 2026","skipped","Tue Mar 31 05:45:55 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","0","prepareData","Test Smoke suites","Tue Mar 31 05:45:54 UTC 2026","broken","Tue Mar 31 05:45:54 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"","0","prepareData","Test Smoke suites","Tue Mar 31 05:45:55 UTC 2026","broken","Tue Mar 31 05:45:55 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Tue Mar 31 05:45:54 UTC 2026","broken","Tue Mar 31 05:45:54 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Tue Mar 31 05:45:55 UTC 2026","broken","Tue Mar 31 05:45:55 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","0","afterMethodCleanUp","Test Smoke suites","Tue Mar 31 05:45:55 UTC 2026","broken","Tue Mar 31 05:45:55 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Tue Mar 31 05:45:55 UTC 2026","broken","Tue Mar 31 05:45:55 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","0","globalCleanupSuite","Test Smoke suites","Tue Mar 31 05:45:55 UTC 2026","broken","Tue Mar 31 05:45:55 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
