"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create new valid booking with api.","5","createNewBookingResponseValidation","Test Smoke suites","Mon Apr 20 06:16:53 UTC 2026","skipped","Mon Apr 20 06:16:53 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","createNewBookingResponseValidation"
"Search booking by id api.","0","searchBookingResponseValidation","Test Smoke suites","Mon Apr 20 06:16:54 UTC 2026","skipped","Mon Apr 20 06:16:54 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","searchBookingResponseValidation"
"Check that Admin is not able to authenticate with wrong password.","1","userFailedPasswordAuthResponseValidation","Test Smoke suites","Mon Apr 20 06:16:54 UTC 2026","skipped","Mon Apr 20 06:16:54 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userFailedPasswordAuthResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Mon Apr 20 06:16:54 UTC 2026","broken","Mon Apr 20 06:16:54 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","0","afterMethodCleanUp","Test Smoke suites","Mon Apr 20 06:16:54 UTC 2026","broken","Mon Apr 20 06:16:54 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Mon Apr 20 06:16:52 UTC 2026","broken","Mon Apr 20 06:16:52 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","prepareData"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Mon Apr 20 06:16:54 UTC 2026","broken","Mon Apr 20 06:16:54 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","springTestContextPrepareTestInstance"
"Check that Admin is able to authenticate.","1","userAuthResponseValidation","Test Smoke suites","Mon Apr 20 06:16:54 UTC 2026","skipped","Mon Apr 20 06:16:54 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Mon Apr 20 06:16:54 UTC 2026","broken","Mon Apr 20 06:16:54 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Mon Apr 20 06:16:52 UTC 2026","broken","Mon Apr 20 06:16:52 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Mon Apr 20 06:16:54 UTC 2026","broken","Mon Apr 20 06:16:54 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","afterMethodCleanUp"
"","3","springTestContextPrepareTestInstance","Test Smoke suites","Mon Apr 20 06:16:53 UTC 2026","broken","Mon Apr 20 06:16:53 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Mon Apr 20 06:16:54 UTC 2026","skipped","Mon Apr 20 06:16:54 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","0","prepareData","Test Smoke suites","Mon Apr 20 06:16:54 UTC 2026","broken","Mon Apr 20 06:16:54 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","0","prepareData","Test Smoke suites","Mon Apr 20 06:16:54 UTC 2026","broken","Mon Apr 20 06:16:54 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
"","0","setUpClass","Test Smoke suites","Mon Apr 20 06:16:53 UTC 2026","broken","Mon Apr 20 06:16:53 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"","0","prepareData","Test Smoke suites","Mon Apr 20 06:16:53 UTC 2026","broken","Mon Apr 20 06:16:53 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"","0","prepareData","Test Smoke suites","Mon Apr 20 06:16:52 UTC 2026","broken","Mon Apr 20 06:16:52 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"Partially update booking with valid date api.","0","partialUpdateBookingResponseValidation","Test Smoke suites","Mon Apr 20 06:16:54 UTC 2026","skipped","Mon Apr 20 06:16:54 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","0","afterMethodCleanUp","Test Smoke suites","Mon Apr 20 06:16:53 UTC 2026","broken","Mon Apr 20 06:16:53 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","afterMethodCleanUp"
"","2","globalInitSuite","Test Smoke suites","Mon Apr 20 06:16:52 UTC 2026","broken","Mon Apr 20 06:16:52 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalInitSuite"
"","0","globalCleanupSuite","Test Smoke suites","Mon Apr 20 06:16:54 UTC 2026","broken","Mon Apr 20 06:16:54 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"","1","springTestContextPrepareTestInstance","Test Smoke suites","Mon Apr 20 06:16:53 UTC 2026","broken","Mon Apr 20 06:16:53 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","springTestContextPrepareTestInstance"
