"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Thu Mar 26 05:42:14 UTC 2026","broken","Thu Mar 26 05:42:14 UTC 2026","com.project.qa.api.suites.CreateBookingTests","API tests suit","com.project.qa.api.suites.CreateBookingTests","springTestContextPrepareTestInstance"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Thu Mar 26 05:42:13 UTC 2026","broken","Thu Mar 26 05:42:13 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","springTestContextPrepareTestInstance"
"","0","afterMethodCleanUp","Test Smoke suites","Thu Mar 26 05:42:14 UTC 2026","broken","Thu Mar 26 05:42:14 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","afterMethodCleanUp"
"","0","springTestContextPrepareTestInstance","Test Smoke suites","Thu Mar 26 05:42:14 UTC 2026","broken","Thu Mar 26 05:42:14 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","springTestContextPrepareTestInstance"
"","1","setUpClass","Test Smoke suites","Thu Mar 26 05:42:12 UTC 2026","broken","Thu Mar 26 05:42:12 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","setUpClass"
"Partially update booking with valid date api.","0","partialUpdateBookingResponseValidation","Test Smoke suites","Thu Mar 26 05:42:14 UTC 2026","skipped","Thu Mar 26 05:42:14 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","partialUpdateBookingResponseValidation"
"","0","prepareData","Test Smoke suites","Thu Mar 26 05:42:13 UTC 2026","broken","Thu Mar 26 05:42:13 UTC 2026","com.project.qa.api.suites.GetBookingTests","API tests suit","com.project.qa.api.suites.GetBookingTests","prepareData"
"","0","prepareData","Test Smoke suites","Thu Mar 26 05:42:12 UTC 2026","broken","Thu Mar 26 05:42:12 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","prepareData"
"","0","afterMethodCleanUp","Test Smoke suites","Thu Mar 26 05:42:14 UTC 2026","broken","Thu Mar 26 05:42:14 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","afterMethodCleanUp"
"","0","prepareData","Test Smoke suites","Thu Mar 26 05:42:13 UTC 2026","broken","Thu Mar 26 05:42:13 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","prepareData"
"Check that Admin is able to authenticate.","0","userAuthResponseValidation","Test Smoke suites","Thu Mar 26 05:42:14 UTC 2026","skipped","Thu Mar 26 05:42:14 UTC 2026","com.project.qa.api.suites.AuthenticationTests","API tests suit","com.project.qa.api.suites.AuthenticationTests","userAuthResponseValidation"
"","1","globalCleanupSuite","Test Smoke suites","Thu Mar 26 05:42:14 UTC 2026","broken","Thu Mar 26 05:42:14 UTC 2026","com.project.qa.ui.suites.CreateStudentSuite","Students suit","com.project.qa.ui.suites.CreateStudentSuite","globalCleanupSuite"
"Update booking with valid date api.","0","fullUpdateBookingResponseValidation","Test Smoke suites","Thu Mar 26 05:42:14 UTC 2026","skipped","Thu Mar 26 05:42:14 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","fullUpdateBookingResponseValidation"
"","0","prepareData","Test Smoke suites","Thu Mar 26 05:42:14 UTC 2026","broken","Thu Mar 26 05:42:14 UTC 2026","com.project.qa.api.suites.UpdateBookingTests","API tests suit","com.project.qa.api.suites.UpdateBookingTests","prepareData"
